movie_id,title,subtitle,year,rating,star_count,comment_count,comment,poster,user_avatar,user_name,rank,genre,overview
1297223,鹿鼎记,1992 / 中国香港 / 喜剧 动作 武侠 古装 / 王晶 / 周星驰 吴孟达,1992,8.4,4.0,380650,邱淑贞太美太可爱了~,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2927572266.jpg,https://img1.doubanio.com/icon/up1999864-20.jpg,九尾黑猫,8.0,喜剧,　　清朝初期，康熙皇帝尚年少，奸臣当道，民不聊生。“天地会”是一个推翻清朝的民间组织。“天地会”首领陈近南在一次行动中幸得韦小宝相救，小宝就此加入天地会，被派到王宫当卧底，偷取藏有清朝秘密的《四十二章经》。聪明机灵的小宝很快便成为了皇上的心腹，做了大官。小宝陷入了两难的状态，他既要执行任务却又跟皇帝成为了好朋友。就在小宝想要逃走之际，师父陈近南找到了他，并派人监视他回到王宫。宫廷之内十分险恶，鳌拜欲篡夺皇位，而邪教组织神龙教也将真正的皇后软禁，让自己的圣女龙儿化装成皇后，伺机盗取《四十二章经》。机智的韦小永宝周旋于众人之间，并借假太后龙儿之手将鳌拜制伏。皇帝再封小宝为更大的官，小宝自此权倾朝野，继续做他的边缘人。
2124703,疯狂的赛车,2009 / 中国大陆 / 喜剧 动作 冒险 / 宁浩 / 黄渤 戎祥,2009,8.4,4.0,446178,真没想到中国也能拍出这样的电影！,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2510069458.jpg,https://img1.doubanio.com/icon/up1137675-8.jpg,斯童,19.0,喜剧,"在一次全国自行车锦标赛上，倒霉的职业车手耿浩（黄渤 饰）以0.01秒的微弱差距败给撞到狗屎运的对手，屈居亚军，随后他又遭奸商李法拉（九孔 饰）算计，因药检呈阳性而被终身禁赛，他的教练（马少骅 饰）因此气倒。 多年后，耿浩靠开车运送水产为生，养活中风的教练，而当年的骗子李法拉则依靠其推销的补品“肾白银”大发其财。李嫌弃彪悍魁梧的老婆，因此雇用两个业余杀手（王双宝 & 巴多 饰）杀妻，结果杀手反被老婆买通；耿浩的教练急火攻心，一命呜呼，耿浩遵照师傅遗愿前去找李法拉讨说法，谁知反中了李的奸计；东海（戎祥 饰）所率领的台湾黑帮来到内地和泰国毒贩（Worapoj Thuantanon 饰）做生意，但耿浩和李法拉的争执引来了警车，也搅了他们的好事。原本不相干的几组人马，由于偶然的机缘而上演了连串好戏…"
3068206,碟中谍4,2011 / 美国 / 动作 惊悚 冒险 / 布拉德·伯德 / 汤姆·克鲁斯 杰瑞米·雷纳,2011,8.4,4.0,473202,棒极了，一定要看IMAX,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p1382432968.jpg,https://img1.doubanio.com/icon/up3843503-10.jpg,jenesaispas,15.0,动作,特工汉纳威执行任务时遇害，核机密文件被女杀手莫洛（蕾雅·赛杜 Léa Seydoux 饰）截获。为了找回文件，特工班吉（西蒙·佩吉 Simon Pegg 饰）和特工简（宝拉·巴顿 Paula Patton 饰）从俄罗斯监狱救出了伊桑·亨特（汤姆·克鲁斯 Tom Cruise 饰）。他们接受的幽灵协议任务便是从克林姆林宫盗取核军事密码。然而，当他们接近目标时，却发现被恐怖分子亨德里克斯（迈克尔·恩奎斯特 Michael Nyqvist 饰）捷足先登，抢走了核军事密码。在爆炸中，亨特受困医院，遭俄特工的追捕，幸好他身手矫捷，才化险为夷。不过，亨特的上司也在混乱中丧生，只剩下其助手布兰德（杰瑞米·雷纳 Jeremy Renner 饰）与亨特死里逃生，加上班吉和简，逼上绝境的四人开始了最后一搏，从迪拜到印度，他们出生入死，与恐怖分子斗智斗勇……
1298443,黄飞鸿,1991 / 中国香港 / 剧情 动作 武侠 古装 / 徐克 / 李连杰 元彪,1991,8.4,4.0,212796,一直认为他比成龙的动作大气,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2204476216.jpg,https://img3.doubanio.com/icon/up1793566-1867.jpg,UrthónaD'Mors,9.0,剧情,"　　清朝末年，西风东渐，洋枪洋炮的威力令传统武术受到挑战。黑旗军教头、广东十虎之一黄飞鸿（李连杰 饰）在佛山开设宝芝林，悬壶济世。关东高手严振东（任世官 饰）为扬名立万，多次挑战黄飞鸿遭拒后，竟砸毁宝芝林招牌，令外界误传黄飞鸿败北。 　　黄飞鸿留洋归来的十三姨（关之琳 饰）引入摄影等新奇事物，让黄飞鸿感受到时代变迁。市井青年梁宽（元彪 饰）对十三姨一见钟情，因误会与黄飞鸿结怨，转而拜严振东为师。不久，十三姨被勾结洋人积善的沙河帮设计拐骗，欲贩往海外。梁宽救人反遭毒打。 　　黄飞鸿率领徒弟牙擦苏（张学友 饰）、猪肉荣（郑则仕 饰）、凌云楷（袁锦辉 饰）等人前往营救，与严振东及沙河帮展开连场恶战。严振东虽武功高强，却为生存沦为洋人走狗，最终与坚守武德与民族气节的黄飞鸿在仓库展开决斗。面对洋人的火枪甚至火炮，黄飞鸿以非凡武艺与智慧，力克强敌，救出十三姨，铲除败类。梁宽幡然醒悟，最终拜黄飞鸿为师。 　　影片在“男儿当自强”的激昂旋律中，塑造了一个身处乱世、心怀家国、自强不息的经典英雄形象。"
1297710,天若有情,1990 / 中国香港 / 剧情 动作 爱情 / 陈木胜 / 刘德华 吴倩莲,1990,8.4,4.0,138589,后来那场隔窗取纱戏被人致敬。,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2623260128.jpg,https://img3.doubanio.com/icon/up1441143-97.jpg,二表兄,4.0,剧情,华弟（刘德华 饰）是一个黑道的小混混，喜欢从飚车中得到快感，整天骑着电单车。他在极不愿意的情况下做了一宗抢劫案，警方怀疑他实施追捕，他挟持了富家女Jojo（吴倩莲 饰）出走，没想到他们不管悬殊的身份地位，很快爱上了对方。Jojo不管家里人的反对跟着华弟出走。华弟后来更遭到了黑道老大的追杀，两人亡命天涯。
1301198,少林寺,1982 / 中国大陆 中国香港 / 动作 武侠 古装 / 张鑫炎 / 李连杰 于海,1982,8.4,4.0,129614,又是一部看过几十遍也不腻的经典,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2457784081.jpg,https://img9.doubanio.com/icon/up1041052-14.jpg,犀牛,17.0,动作,《少林寺》是由中原电影制片公司制作的一部动作电影。由张鑫炎执导，薛后、卢兆璋编剧，李连杰、于海、丁岚、计春华、于承惠联袂主演。  该片讲述的是隋唐年间，著名武术家神腿张抗暴助义，遭王仁则陷杀，其子小虎幸被少林武僧昙宗救出，小虎为报父仇，拜昙宗为师，取名觉远，习武少林，并落发为沙弥的故事。
1293422,监狱风云,1987 / 中国香港 / 剧情 动作 犯罪 / 林岭东 / 周润发 梁家辉,1987,8.4,4.0,145014,我操 看完想蹲监狱,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2347371309.jpg,https://img3.doubanio.com/icon/up1800781-232.jpg,雷宝珠,13.0,剧情,年轻有为的广告设计师卢家耀（梁家辉 饰）在一次阻止不良分子寻衅滋事中失手伤人，被判服刑三年，在狱中，他因个性憨直得罪了黑帮老大，受尽欺辱，老囚犯钟天正（周润发 饰）看不过仗义相助，两人结为患难之交。  钟天正原本有完好家庭，只因嗜赌成性才误杀妻子，身陷囹圄的他追忆往事时后悔不已， 决心走出高墙后重新做人。然而，因为替卢家耀出头，他得罪了狐假虎威心狠手辣的典狱长（张耀扬 饰），自此卷入狱中恶势力的漩涡，走投无路之际，他放弃了“能忍则忍”的处世哲学，决意以暴施暴。
1297862,英雄本色2,1987 / 中国香港 / 剧情 动作 犯罪 / 吴宇森 / 狄龙 张国荣,1987,8.4,4.0,204089,哥哥死的那段...TAT,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2597917153.jpg,https://img1.doubanio.com/icon/up1326807-460.jpg,阿朽,10.0,剧情,第一部中，小马哥（周润发 饰）死在乱枪之下，宋子豪（狄龙 饰）和弟弟宋子杰（张国荣 饰）冰释前嫌，英雄的故事还在继续。警方怀疑宋子豪的恩师龙四（石天 饰）利用船厂做掩护，暗中操纵伪钞集团，派宋子杰去接近龙四的女儿小辉，做卧底，宋子豪为了弟弟的安全，不得不假释出狱，协助警方调查。其实，龙四对手下的犯罪行为并不知情，他被亲信高英培陷害，不得不逃亡纽约，女儿的被害，使他精神失常，在小马哥弟弟阿健（周润发 饰）的帮助和保护下，才渐渐恢复神智。出于道义，阿健放弃了经营多年的餐厅，同龙四共同返港。香港这边，宋氏兄弟几近艰险终于获得了高英培的信任，掌握了伪钞集团的犯罪证据，和阿健、龙四会和后，四人策划了火爆的复仇行动，也付出了鲜血甚至性命的代价。
1296528,星球大战2：帝国反击战,1980 / 美国 / 动作 科幻 冒险 / 厄文·克什纳 / 马克·哈米尔 哈里森·福特,1980,8.4,4.0,118695,Luke，I'm your father。。。,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p732937546.jpg,https://img3.doubanio.com/icon/up3540441-63.jpg,同志亦凡人中文站,8.0,动作,《星球大战2：帝国反击战》是一部上映于 1980 年的精彩电影。暂时没有获取到详细的剧情简介。
36188879,鬼灭之刃：上弦集结，前往锻刀村,2023 / 日本 / 动作 动画 奇幻 冒险 / 外崎春雄 / 花江夏树 鬼头明里,2023,8.4,4.0,9527,哈哈哈哈哈哈哈哈哈哈哈骗人进电影院看TV拼接合集,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2885250473.jpg,https://img9.doubanio.com/icon/up150646354-4.jpg,TargetedDrug,16.0,动作,炭治郎、音柱・宇髓天元等人与上弦之陆・堕姬跟妓夫太郎激战的《游郭篇》第十集、第十一集首度在电影院上映，并公开在新任务地点与霞柱・时透无一郎及恋柱・甘露寺蜜璃相遇、以及描写了上弦之鬼集结于“无限城”的《刀匠村篇》第一集。
1302522,荒野大镖客,1964 / 意大利 西班牙 西德 / 动作 西部 / 赛尔乔·莱昂内 / 克林特·伊斯特伍德 吉安·马里亚·沃隆特,1964,8.4,4.0,90097,"我说错了,应该是4个棺材!~",https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2178157710.jpg,https://img3.doubanio.com/icon/up1190682-83.jpg,Andor-Genesis,11.0,动作,　　镖客乔（克林特·伊斯特伍德 Clint Eastwood 饰）来到墨西哥边境小镇，伺机寻找挣钱机会的他得知镇上的两大帮派罗霍兄弟和镇长巴克斯特为了争夺小镇的控制权厮杀已久，便决定与两派斡旋，设计将镇上恶霸一网打尽。墨西哥士兵押送黄金经过小镇，罗霍劫持了黄金，并杀光了 士兵，一路跟踪的乔将其中两具尸体藏起来，并透露消息给两边：有两个士兵还活着。巴克斯特火速赶往现场想抓到存活士兵，来指证罗霍；罗霍则试图阻止他们，双方展开了一场激烈枪战。罗霍捕获巴克斯特的儿子安东尼奥。乔趁着两派在激战时，找到了黄金，并发现罗霍囚禁的女人玛利索，他将玛利索交给罗霍家，换回安东尼奥。后来他得知她是安东尼奥的妻子，又救出了她，帮助玛利索与安东尼奥逃出镇子。罗霍发现玛利索被乔放走，便放火烧死了巴克斯特一家，乔侥幸逃脱。  　　当乔孤身一人重现在镇口时，他与罗霍兄弟的生死决战开始了。
1297151,星球大战3：绝地归来,1983 / 美国 / 动作 科幻 奇幻 冒险 / 理查德·马昆德 / 马克·哈米尔 哈里森·福特,1983,8.4,4.0,108005,为什么卢克突然变丑了，我至今仍百思不得其解。,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p847596881.jpg,https://img3.doubanio.com/icon/up3540441-63.jpg,同志亦凡人中文站,5.0,动作,《星球大战3：绝地归来》是一部上映于 1983 年的精彩电影。暂时没有获取到详细的剧情简介。
1309027,罪恶之城,2005 / 美国 / 动作 惊悚 犯罪 / 弗兰克·米勒 罗伯特·罗德里格兹 昆汀·塔伦蒂诺 / 杰西卡·阿尔芭 布鲁斯·威利斯,2005,8.4,4.0,214359,"old man dies, young girl lives ,fair trade!",https://img1.doubanio.com/view/photo/m_ratio_poster/public/p1644472130.jpg,https://img1.doubanio.com/icon/up1447018-70.jpg,xjxiidjsns,10.0,动作,　　影片改编自著名漫画大师弗兰克·米勒的经典同名漫画，由三个故事组成，都发生在虚拟的罪恶之城，这里，警察和暴徒已无分别，暴力摧毁一切，也保护一切。故事一：罪城。容貌丑陋，脾气火爆的马福，遇上了金发美女歌蒂，一夜情给了马福从未有过的温暖。然而，醒来之后，马福发现躺在身边的歌蒂被谋杀，自己则面临着杀人凶手的指控。马福的心被愤怒和复仇的火焰点燃，他在歌蒂的姐姐温蒂的帮助下，调查事实的真相，寻找杀害自己爱人的凶手。故事二：狙杀。迪怀特以前是罪犯，整容后，他成了酒吧招待雪莉的男朋友，并且帮她教训纠缠不清的前男友，有暴力倾向的杰奇。迪怀特跟踪杰奇一伙到了由妓女帮派统治的老城，杰奇不按规则办事，被妓女们杀死，之后，她们才发现，杰奇是警察，他的死，破坏了妓女们和警察之间的协议。迪怀特必须帮她们掩盖犯罪事实，并且保护她们的权利。故事三：黄杂种哈迪根由于心脏病快退休了，在他警察生涯的最后一小时，哈迪接到情报，参议员的儿子罗杰绑架了11岁的少女南茜，罗杰是几起奸杀案的主要嫌疑人，落到他手里凶多吉少。哈迪根单枪匹马的救出了南希，废掉了罗杰，自己也身受重伤。随后的八年，罗杰的参议员父亲，利用权势将他关在监狱中，逼他为罗杰顶罪，哈迪根一直没有屈服，而南希化名为科里迪娅的来信则是她生活中的唯一慰藉。南希的来信突然中断了，这让哈迪根很不安，他不得不放弃反抗，以认罪来换取假释，寻找保护南希。他并不知道，一直在暗中跟踪他的怪物黄杂种，将让他和南希重新陷入危险之中。
1307812,双旗镇刀客,1991 / 中国大陆 / 动作 冒险 武侠 / 何平 / 高一玮 赵玛娜,1991,8.4,4.0,57640,华语电影有三种江湖，一种是《卧虎藏龙》布尔乔亚式的；一种是《英雄》士大夫式的；一种就是《双旗镇刀客》粗粝、苦难、鲁莽的平民式的。,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2553119558.jpg,https://img2.doubanio.com/icon/up42174843-51.jpg,哪吒男,9.0,动作,提起武侠这个类型片，首先想到的往往是流光溢彩的港片武侠世界，但有一部中国内地自己的武侠电影却不该被遗忘和忽视，这就是何平导演的本片。拍摄于上世纪九十年代，讲述了少年“孩哥”按照父亲遗嘱去双旗镇迎娶与自己定过娃娃亲的“好妹”时遭遇土匪，最终杀死土匪为民除害的传奇故事。影片风格独树一帜，与传统武侠片不同的是，其中融入了很多欧美西部片的手法，结合甘肃特有的西部元素，开辟出了一部独特的华语西部武侠片，影片推出后在海内外都得到了广泛关注和高度评价，先后在金鸡奖和柏林影展等斩获重要奖项，作为中国内地第一部受到世界瞩目的武侠电影，本片也开启了整个西部武侠世界的无限发展可能。
1306870,猛龙过江,1972 / 中国香港 / 剧情 喜剧 动作 惊悚 犯罪 / 李小龙 / 李小龙 苗可秀,1972,8.4,4.0,54235,李小龙VS罗礼士，影史最经典格斗。,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2191163236.jpg,https://img1.doubanio.com/icon/up1275416-68.jpg,Lan~die,10.0,剧情,　　新年前夕，香港青年唐龙（李小龙 饰）受远在罗马经营餐厅的陈清华（苗可秀 饰）之叔父所托，远赴罗马助陈清华一臂之力。原来，陈清华从父亲手中接管餐厅不久，当地的商业集团看中了餐厅所在的地皮，而陈清华想守住家业不愿出售，商业集团随使出下三滥手段，日日派流氓骚扰，令餐厅生意难以为继。唐龙甫一到罗马，因语言不通闹出不少笑话，陈清华则以为强援是律师，岂料是一莽撞的乡下青年，不免失望。餐厅众服务员为了抵御流氓，自发学习空手道，但仍然被对方欺侮，危急时刻唐龙出手，将一众流氓痛打。不甘失败的商业集团欲至唐龙于死地，陈清华担心其安危劝唐龙离开，面对将陈清华绑架的下流对手，唐龙忍无可忍，与商业集团聘请的众多高手展开连番搏杀……
35693381,蜡笔小新：好别致的影分身,2022 / 日本 / 喜剧 动作 动画 奇幻 冒险 / 桥本昌和 / 小林由美子 楢桥美纪,2022,8.4,4.0,24836,小新家又被炸掉了 这次是被屁崩的😭,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2782186141.jpg,https://img2.doubanio.com/icon/up70354684-1.jpg,瞎78看,,喜剧,一个叫屁祖隐的女人带着5岁的少年来到野原广志和美冴的家里，告诉他们自己是他们的5岁儿子新之助的亲生母亲。二人留宿的当晚，野原家遭到神秘忍者集团的袭击，新之助被绑架了。屁祖隐家是忍者的故乡，世代守护着地球的能量“宁特鲁”的家族。于是，地球的存亡就交给了新之助的忍法……
5144480,黑衣人：异形入侵,2000 / 美国 / 动作 科幻 短片 / 大卫·C·科布 里昂诺·科尔曼 琳达·哈桑尼 / 威尔·史密斯 雷普·汤恩,2000,8.4,4.0,20610,https://movie.douban.com/pics/sth.gif,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2513526771.jpg,https://img1.doubanio.com/icon/up53942573-9.jpg,Johnny Fung,,动作,地球并不只是人类的天下，其实有1500名外星人生活中我们当中，而星际移民局则处理和外星人相关的事情。纽约普通警察爱德华兹（威尔•史密斯 饰）因缘际会之下加入了这一组织，成为MIB的一员，代号J，从此没有名字、没有身份，成为特警K（汤姆•李；琼斯 饰）的搭档。J应对的第一起事件就是虫族的入侵。亚基伦王子罗斯伯在地球被虫族杀害，而他随身携带的“银河系”——宇宙次原子能源的最好来源也失踪了，若虫族找到，将给亚基伦人带来毁灭性的打击；亚基伦人发出最后通牒，如果地球人不能在一个小时之内交出“银河系”，他们就摧毁地球。为了地球的安全，K和J不得不挺身而出。
26882347,最臭兵器,1995 / 日本 / 动作 动画 战争 / 冈村天斋 / 堀秀行 羽佐间道夫,1995,8.4,4.0,16103,所以......和回忆的关系是？,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2508668372.jpg,https://img3.doubanio.com/icon/up141744320-23.jpg,楚翰彻,,动作,　　供职于制药公司的小职员田中信男拖着病体赶回公司，无意中服用了公司与军方合作的实验药品。自此信男成为了制造致命臭气的肉身工厂，对此毫不自知的信男却按照上司命令将药品样本送往东京总部，一路上引起大面积恐慌，军方不得不派出大批军队半路截杀信男
1295299,达摩祖师,1994 / 中国香港 / 剧情 动作 传记 / 袁振洋 / 尔冬升 樊少皇,1994,8.4,4.0,6055,看了三四遍 每遍感受都不相同,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2352116293.jpg,https://img9.doubanio.com/icon/up1353994-74.jpg,悲`馨,,剧情,达摩祖师（尔冬升 饰）本是印度南部国家的三王子，曾传授武艺给少林，是中国佛家始祖。达摩父王病重，他在回宫探望的路上却遭遇杀手伏击，其他王子对即将继承王位的达摩心怀恨意，王宫之中暗流涌动。盘若多罗法师将老王身上的冤魂祛除，又引导达摩修行。达摩独具慧根，经过考验终于拜入盘若多罗门下，后者劝说达摩在自己死后67年才能去中国修行。多年以后，达摩在南北朝梁武帝时期登陆南海，梁武帝令东林御寺予以接待，达摩见解玄妙，却令梁武帝不满，随即独自云游四方，最后在少林寺后山面壁静坐，三年不吃不喝不动。龙山寺神光和尚（樊少皇 饰）曾是杀戮无数的战将，皈依后夜夜被血腥噩梦困扰。神光为求修行解脱，远赴少林拜见达摩……
4925418,伤物语1：铁血篇,2016 / 日本 / 动作 动画 奇幻 / 新房昭之 尾石达也 / 神谷浩史 坂本真绫,2016,8.4,4.0,13692,充满魄力和压力的演出，以及分章节上映绝逼业界毒瘤,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2271912811.jpg,https://img3.doubanio.com/icon/up34387040-43.jpg,comple,,动作,"时间为3月25日——是在春假里的某一天。就读私立直江津高中的高二学生阿良良木历，偶然认识了全校第一名的优等生羽川翼。而历从她嘴里听到的，是近来甚嚣尘上的“金发吸血鬼”传闻。 平常总是避免与人交流的历，却觉得自己喜欢善解人意的翼。但就在这天夜里，他遇上了传说中的吸血鬼——那就是被称为“怪异之王”的姬丝秀忒・雅赛劳拉莉昂・刃下心。金发金眼的她四肢遭人砍断，倒在血泊之中向历求助。 历顺着姬丝秀忒的要求，将自己的血给了她。等到历再次醒来时，他已经变成了姬丝秀忒的眷属。姬丝秀忒面对感到困惑的历则如此说道： “欢迎来到暗夜的世界……”"
1420007,精灵宝可梦：水都的守护神 拉帝亚斯与拉帝欧斯,2002 / 日本 / 动作 动画 家庭 犯罪 冒险 / 汤山邦彦 / 松本梨香 大谷育江,2002,8.4,4.0,7992,多一星给两个宝贝，特别漂亮。,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2616959864.jpg,https://img3.doubanio.com/icon/up2678402-32.jpg,恶隐息烙,,动作,在人迹罕至的一块净土上，超梦和复制的宝可梦过着平静的生活，但是发现了超梦的阪木却暗中进行着不为人知的秘密计划，最后连小智一行人也被牵连其中，开始了一场攸关超梦和复制的宝可梦们命运的壮烈战役……
37209893,剧场版 假面骑士加布 零食之家的侵略者,2025 / 日本 / 剧情 动作 科幻 / 杉原辉昭 / 知念英和 日野友辅,2025,8.3,4.0,944,表现出色的剧场版,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2922709094.jpg,https://img3.doubanio.com/icon/up164259941-12.jpg,木风3,,剧情,《剧场版 假面骑士加布 零食之家的侵略者》是一部上映于 2025 年的精彩电影。暂时没有获取到详细的剧情简介。
1294138,敲开天堂的门,1997 / 德国 / 剧情 喜剧 动作 犯罪 / 托马斯·雅恩 / 蒂尔·施威格 扬·约瑟夫·利费斯,1997,8.4,4.0,18279,这恐怕是浪费子弹最多却没能打死一个人的电影了,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p1609249943.jpg,https://img1.doubanio.com/icon/up1539514-428.jpg,皮皮鲁西西,6.0,剧情,　　Martin Brest（蒂尔·施威格 Til Schweiger饰）和Rudi Wurlitzer（让·约瑟夫·莱佛斯 Jan Josef Liefers 饰）是两个身患不治之症的病人，两人在医院相遇了，相谈甚欢更一起喝了一瓶偶然找到的酒。两人喝醉后，Martin知道了Rudi一个秘密：长这么大Rudi竟然还没见过大海。Martin决定在Rudi临终之前实现他这个愿望。两人偷了一辆车，不想这辆车竟然是一黑帮老大的，里面更藏有大量现金。两人还一路抢劫，被警察追捕。黑帮的人为了追回车里的钱，也在追杀他们。在寻找大海的路上，两人到底要历经多少艰险，Martin和Rudi最后能否实现看一眼大海的愿望，天堂在前，两人要去敲开天堂的大门了......
1296109,变形金刚大电影,1986 / 美国 日本 / 动作 科幻 动画 冒险 / 申能均 / 彼得·库伦 伦纳德·尼莫伊,1986,8.4,4.0,6638,Orson Welles-Unicron (voice),https://img9.doubanio.com/view/photo/m_ratio_poster/public/p1809882654.jpg,https://img1.doubanio.com/icon/up1102125-99.jpg,豆腐脑敢死队,,动作,2005年，经过多年的正邪之争，汽车人终于将霸天虎赶出地球。然而威震天却率领部众入侵了汽车人的总部塞伯坦行星，擎天柱留下通天晓等战士驻守地球，自己则带人马于塞伯坦旁边的两颗卫星建立秘密基地，计划对霸天虎施以致命一击。但是计划被霸天虎侦得，威震天率先对行星和地球的汽车人发起攻击。战斗中擎天柱不幸牺牲，威震天也伤势严重。弥留之际，擎天柱将领导模块传给通天晓。而邪恶的宇宙大帝为了摧毁阻碍自己的领导模块，拯救了被红蜘蛛背叛和抛弃的威震天，将其改造为更为强大的惊破天。汽车人和霸天虎新一代领导人相继浮出水面，正邪大战不断升级。
27068887,BORDER 赎罪,2017 / 日本 / 剧情 动作 犯罪 / 常广丈太 / 小栗旬 青木崇高,2017,8.4,4.0,6609,我不想听大道理 我只想看第二季！！！,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2472932107.jpg,https://img3.doubanio.com/icon/up55885396-33.jpg,戚阿九,,剧情,《BORDER》终于在三年之后，推出了特别篇《BORDER 赎罪》。在特别篇开始之前，先播出了以波瑠在剧中饰演的特别验尸官比嘉美香为主角的前传，总共分为前后两篇，剧情内容主要是讲述比嘉在成为特别验尸官之前，也就是还是法医教授的帮手时，所遭遇到的一起学生连环杀人事件。回到特别篇来，「赎罪」篇是延续着本篇最后一起，凶手为安藤周夫（大森南朋饰）的事件剧情，并将整起事件给个后续的交代和结尾；同时，也给了未来可能的第二季有一个很好的承接作用。就在安藤坠楼真相不明，被监察官讯问时，石川看见了一名女性死者站在他的面前，向他控诉着自己遇害的经过。石川又再次的走入黑暗，借助便利屋帮手的力量，对凶手展开了一连串的秘密调查。这起事件对石川过往接触的事件来讲，应该是相对容易处理的案件，但是事件的难易度应该并不是重点，而是想让石川找到一个可以说服自己，让内心放下沉重包袱的出口。
1292397,盗信情缘,1997 / 日本 / 剧情 喜剧 动作 犯罪 / 萨布 / 堤真一 远山景织子,1997,8.4,4.0,5979,看人家影迷型电影拍的,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2606708683.jpg,https://img2.doubanio.com/icon/up1032989-51.jpg,桃桃林林,,剧情,泽木龙一（堤真一饰）是一名邮政投递员，每天重复着索然无味的机械工作。一日，他在工作中遇到了高中时代的同学野口。野口是黑社会的一员，他告诉龙一，这样的生活为自己带来心跳的感觉。龙一回到家中，野口的话让他难以释怀，他趁着醉意拆阅了他人的信件。其中有一封信是寄给因患癌症而住院的女孩小夜子（远山景织子饰）。次日，龙一前往医院探察，对小夜子一见钟情，并在医院里结识了正在等待全国杀手大赛选拔通知的杀手（大杉涟饰）。不久于人世的小夜子与龙一相约外出散心，幸福开心。但是警察们早已盯上了龙一，并认为他是个罪犯。阴差阳错的故事会如何收尾呢？
26631964,DRIVE SAGA 假面骑士Chaser,2016 / 日本 / 动作 科幻 / 石田秀范 / 上远野太洸 山崎真实,2016,8.4,4.0,1041,Chaser居然能单挑超进化体,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2340980396.jpg,https://img3.doubanio.com/icon/up174688941-3.jpg,Solomon,,动作,一个新的Roidmude，Angel，出现了，她赋予Chase完整的人类情感。Chase现在拥有他想感受的情感，试图融入人性，但当他意识到天使Roidmude正在做的事情的危险时，他变得不确定。Chase必须在正义和他一直想要的情感之间做出决定，而他周围人的生命处于危险之中。
4294096,高桥留美子梦幻剧场 犬夜叉特别篇 黑色铁碎牙,2009 / 日本 / 剧情 动作 动画 / 青木康直 / 山口胜平,2009,8.4,4.0,3074,2010 福星小子最有意思,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p1995260402.jpg,https://img3.doubanio.com/icon/up1465258-93.jpg,miss z,,剧情,《高桥留美子梦幻剧场 犬夜叉特别篇 黑色铁碎牙》是一部上映于 2009 年的精彩电影。暂时没有获取到详细的剧情简介。
4751270,像素入侵,2010 / 法国 / 动作 动画 短片 / Patrick Jean,2010,8.4,4.0,18548,创意不错，执行略嫌粗糙。,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2689266069.jpg,https://img1.doubanio.com/icon/up1182135-29.jpg,艾小柯,,动作,美国纽约街头，一如既往平凡喧闹的一天。在一处空地旁，垃圾桶前堆着人们丢掉的废弃物。这时，一名男子搬来一台过时的彩电放在废物旁边，随后起身离去。他刚走开不久，电视便自动运行起来，屏上显示出一枚象素炸弹。炸弹爆炸，屏幕裂开，一头全部由五颜六色彩色像素组成的怪物腾空飞起。它越飞越高，身形不断变幻。它滴落的像素子弹打到出租车上，令汽车变成一堆方块。在此之后，小蜜蜂、吃豆子、大金刚、俄罗斯方块等红白机时代风靡一时的游戏形象充斥大街小巷，肆无忌惮地蚕食、摧毁、像素化这座现代化大都市。地球面临前所未有的大危机。2011年法国昂西动画节短片大奖得主。
